,약품코드,품목명,적용시작일자,투여경로명,규격명,단위,개당산출단가,급여구분명
2680,H00019010,우림 망초가루,20100101,,1,g,11,삭제
2681,H00019013,남창 망초가루,20100101,,1,g,11,삭제
2682,H00019014,신화 망초가루,20100101,,1,g,11,삭제
2683,H00019015,원광 망초가루,20100101,,1,g,11,삭제
2684,H00019016,삼익 망초가루,20100101,,1,g,11,삭제
2685,H00019017,태양 망초가루,20100101,,1,g,11,삭제
2686,H00019023,한풍 망초가루,20100101,내복,1,g,11,삭제
2687,H00020001,광동 맥문동엑스산,20100101,,1,g,64,삭제
2688,H00020002,극동 맥문동엑스산,20100101,,1,g,64,삭제
2689,H00020003,기화 맥문동엑스산,20100101,,1,g,64,삭제
2690,H00020005,정우 맥문동엑스산,20100101,,1,g,64,삭제
2691,H00020006,천일 맥문동엑스산,20100101,,1,g,64,삭제
2692,H00020007,한국신약 맥문동엑스산,20100101,,1,g,64,삭제
2693,H00020008,한중 맥문동엑스산,20100101,,1,g,64,삭제
2694,H00020009,경진 맥문동엑스산,20100101,,1,g,64,삭제
2695,H00020010,우림 맥문동엑스산,20100101,,1,g,64,삭제
2696,H00020012,보문 맥문동엑스산,20100101,,1,g,64,삭제
2697,H00020013,남창 맥문동엑스산,20100101,,1,g,64,삭제
2698,H00020014,신화 맥문동엑스산,20100101,,1,g,64,삭제
2699,H00020015,원광 맥문동엑스산,20100101,,1,g,64,삭제
2700,H00020016,삼익 맥문동엑스산,20100101,,1,g,64,삭제
2701,H00020017,태양 맥문동엑스산,20100101,,1,g,64,삭제
2702,H00020023,한풍 맥문동엑스산,20100101,내복,1,g,64,삭제
2703,H00021001,광동 맥아엑스산,20100101,,1,g,26,삭제
2704,H00021002,극동 맥아엑스산,20100101,,1,g,26,삭제
2705,H00021003,기화 맥아엑스산,20100101,,1,g,26,삭제
2706,H00021005,정우 맥아엑스산,20100101,,1,g,26,삭제
2707,H00021006,천일 맥아엑스산,20100101,,1,g,26,삭제
2708,H00021007,한국신약 맥아엑스산,20100101,,1,g,26,삭제
2709,H00021008,한중 맥아엑스산,20100101,,1,g,26,삭제
2710,H00021009,경진 맥아엑스산,20100101,,1,g,26,삭제
2711,H00021010,우림 맥아엑스산,20100101,,1,g,26,삭제
2712,H00021012,보문 맥아엑스산,20100101,,1,g,26,삭제
2713,H00021013,남창 맥아엑스산,20100101,,1,g,26,삭제
2714,H00021014,신화 맥아엑스산,20100101,,1,g,26,삭제
2715,H00021015,원광 맥아엑스산,20100101,,1,g,26,삭제
2716,H00021016,삼익 맥아엑스산,20100101,,1,g,26,삭제
2717,H00021017,태양 맥아엑스산,20100101,,1,g,26,삭제
2718,H00021023,한풍 맥아엑스산,20100101,내복,1,g,26,삭제
2719,H00022001,광동 목단피엑스산,20100101,,1,g,44,삭제
2720,H00022002,극동 목단피엑스산,20100101,,1,g,44,삭제
2721,H00022003,기화 목단피엑스산,20100101,,1,g,44,삭제
2722,H00022005,정우 목단피엑스산,20100101,,1,g,44,삭제
2723,H00022006,천일 목단피엑스산,20100101,,1,g,44,삭제
2724,H00022007,한국신약 목단피엑스산,20100101,,1,g,44,삭제
2725,H00022008,한중 목단피엑스산,20100101,,1,g,44,삭제
2726,H00022009,경진 목단피엑스산,20100101,,1,g,44,삭제
2727,H00022010,우림 목단피엑스산,20100101,,1,g,44,삭제
2728,H00022012,보문 목단피엑스산,20100101,,1,g,44,삭제
2729,H00022013,남창 목단피엑스산,20100101,,1,g,44,삭제
2730,H00022014,신화 목단피엑스산,20100101,,1,g,44,삭제
2731,H00022015,원광 목단피엑스산,20100101,,1,g,44,삭제
2732,H00022016,삼익 목단피엑스산,20100101,,1,g,44,삭제
2733,H00022017,태양 목단피엑스산,20100101,,1,g,44,삭제
2734,H00022023,한풍 목단피엑스산,20100101,내복,1,g,44,삭제
2735,H00023001,광동 목향엑스산,20100101,,1,g,27,삭제
2736,H00023002,극동 목향엑스산,20100101,,1,g,27,삭제
2737,H00023003,기화 목향엑스산,20100101,,1,g,27,삭제
2738,H00023005,정우 목향엑스산,20100101,,1,g,27,삭제
2739,H00023006,천일 목향엑스산,20100101,,1,g,27,삭제
2740,H00023007,한국신약 목향엑스산,20100101,,1,g,27,삭제
2741,H00023008,한중 목향엑스산,20100101,,1,g,27,삭제
2742,H00023009,경진 목향엑스산,20100101,,1,g,27,삭제
2743,H00023010,우림 목향엑스산,20100101,,1,g,27,삭제
2744,H00023012,보문 목향엑스산,20100101,,1,g,27,삭제
2745,H00023013,남창 목향엑스산,20100101,,1,g,27,삭제
2746,H00023014,신화 목향엑스산,20100101,,1,g,27,삭제
2747,H00023015,원광 목향엑스산,20100101,,1,g,27,삭제
2748,H00023016,삼익 목향엑스산,20100101,,1,g,27,삭제
2749,H00023017,태양 목향엑스산,20100101,,1,g,27,삭제
2750,H00023023,한풍 목향엑스산,20100101,내복,1,g,27,삭제
2751,H00024001,광동 박하엑스산,20100101,,1,g,36,삭제
2752,H00024002,극동 박하엑스산,20100101,,1,g,36,삭제
2753,H00024003,기화 박하엑스산,20100101,,1,g,36,삭제
2754,H00024005,정우 박하엑스산,20100101,,1,g,36,삭제
2755,H00024006,천일 박하엑스산,20100101,,1,g,36,삭제
2756,H00024007,한국신약 박하엑스산,20100101,,1,g,36,삭제
2757,H00024008,한중 박하엑스산,20100101,,1,g,36,삭제
2758,H00024009,경진 박하엑스산,20100101,,1,g,36,삭제
2759,H00024010,우림 박하엑스산,20100101,,1,g,36,삭제
2760,H00024012,보문 박하엑스산,20100101,,1,g,36,삭제
2761,H00024013,남창 박하엑스산,20100101,,1,g,36,삭제
2762,H00024014,신화 박하엑스산,20100101,,1,g,36,삭제
2763,H00024015,원광 박하엑스산,20100101,,1,g,36,삭제
2764,H00024016,삼익 박하엑스산,20100101,,1,g,36,삭제
2765,H00024017,태양 박하엑스산,20100101,,1,g,36,삭제
2766,H00024023,한풍 박하엑스산,20100101,내복,1,g,36,삭제
2767,H00025001,광동 반하엑스산,20100101,,1,g,57,삭제
2768,H00025002,극동 반하엑스산,20100101,,1,g,57,삭제
2769,H00025003,기화 반하엑스산,20100101,,1,g,57,삭제
2770,H00025005,정우 반하엑스산,20100101,,1,g,57,삭제
2771,H00025006,천일 반하엑스산,20100101,,1,g,57,삭제
2772,H00025007,한국신약 반하엑스산,20100101,,1,g,57,삭제
2773,H00025008,한중 반하엑스산,20100101,,1,g,57,삭제
2774,H00025009,경진 반하엑스산,20100101,,1,g,57,삭제
2775,H00025010,우림 반하엑스산,20100101,,1,g,57,삭제
2776,H00025011,신호 반하엑스산,20100101,,1,g,57,삭제
2777,H00025012,보문 반하엑스산,20100101,,1,g,57,삭제
2778,H00025013,남창 반하엑스산,20100101,,1,g,57,삭제
2779,H00025015,원광 반하엑스산,20100101,,1,g,57,삭제
2780,H00025016,삼익 반하엑스산,20100101,,1,g,57,삭제
2781,H00025017,태양 반하엑스산,20100101,,1,g,57,삭제
2782,H00025023,한풍 반하엑스산,20100101,내복,1,g,57,삭제
2783,H00026001,광동 방풍엑스산,20100101,,1,g,36,삭제
2784,H00026002,극동 방풍엑스산,20100101,,1,g,36,삭제
2785,H00026003,기화 방풍엑스산,20100101,,1,g,36,삭제
2786,H00026005,정우 방풍엑스산,20100101,,1,g,36,삭제
2787,H00026006,천일 방풍엑스산,20100101,,1,g,36,삭제
2788,H00026007,한국신약 방풍엑스산,20100101,,1,g,36,삭제
2789,H00026008,한중 방풍엑스산,20100101,,1,g,36,삭제
2790,H00026009,경진 방풍엑스산,20100101,,1,g,36,삭제
2791,H00026010,우림 방풍엑스산,20100101,,1,g,36,삭제
2792,H00026012,보문 방풍엑스산,20100101,,1,g,36,삭제
2793,H00026013,남창 방풍엑스산,20100101,,1,g,36,삭제
2794,H00026014,신화 방풍엑스산,20100101,,1,g,36,삭제
2795,H00026015,원광 방풍엑스산,20100101,,1,g,36,삭제
2796,H00026016,삼익 방풍엑스산,20100101,,1,g,36,삭제
2797,H00026017,태양 방풍엑스산,20100101,,1,g,36,삭제
2798,H00026023,한풍 방풍엑스산,20100101,내복,1,g,36,삭제
2799,H00027001,광동 백삼엑스산,20100101,,1,g,115,삭제
2800,H00027002,극동 백삼엑스산,20100101,,1,g,115,삭제
2801,H00027003,기화 백삼엑스산,20100101,,1,g,115,삭제
2802,H00027005,정우 백삼엑스산,20100101,,1,g,115,삭제
2803,H00027007,한국신약 백삼엑스산,20100101,,1,g,115,삭제
2804,H00027008,한중 백삼엑스산,20100101,,1,g,115,삭제
2805,H00027009,경진 백삼엑스산,20100101,,1,g,115,삭제
2806,H00027010,우림 백삼엑스산,20100101,,1,g,115,삭제
2807,H00027012,보문 백삼엑스산,20100101,,1,g,115,삭제
2808,H00027013,남창 백삼엑스산,20100101,,1,g,115,삭제
2809,H00027014,신화 백삼엑스산,20100101,,1,g,115,삭제
2810,H00027015,원광 백삼엑스산,20100101,,1,g,115,삭제
2811,H00027016,삼익 백삼엑스산,20100101,,1,g,115,삭제
2812,H00027017,태양 백삼엑스산,20100101,,1,g,115,삭제
2813,H00027018,고려인삼 백삼엑스산,20100101,,1,g,115,삭제
2814,H00027019,일화 백삼엑스산,20100101,,1,g,115,삭제
2815,H00027020,한국파마론 백삼엑스산,20100101,,1,g,115,삭제
2816,H00027023,한풍 백삼엑스산,20100101,내복,1,g,115,삭제
2817,H00028001,광동 백지엑스산,20100101,,1,g,39,삭제
2818,H00028002,극동 백지엑스산,20100101,,1,g,39,삭제
2819,H00028003,기화 백지엑스산,20100101,,1,g,39,삭제
2820,H00028005,정우 백지엑스산,20100101,,1,g,39,삭제
2821,H00028006,천일 백지엑스산,20100101,,1,g,39,삭제
2822,H00028007,한국신약 백지엑스산,20100101,,1,g,39,삭제
2823,H00028008,한중 백지엑스산,20100101,,1,g,39,삭제
2824,H00028009,경진 백지엑스산,20100101,,1,g,39,삭제
2825,H00028012,보문 백지엑스산,20100101,,1,g,39,삭제
2826,H00028013,남창 백지엑스산,20100101,,1,g,39,삭제
2827,H00028014,신화 백지엑스산,20100101,,1,g,39,삭제
2828,H00028015,원광 백지엑스산,20100101,,1,g,39,삭제
2829,H00028016,삼익 백지엑스산,20100101,,1,g,39,삭제
2830,H00028017,태양 백지엑스산,20100101,,1,g,39,삭제
2831,H00028021,삼영 백지엑스산,20100101,,1,g,39,삭제
2832,H00028022,중경 백지엑스산,20100101,,1,g,39,삭제
2833,H00028023,한풍 백지엑스산,20100101,,1,g,39,삭제
2834,H00029001,광동 백출엑스산,20100101,,1,g,35,삭제
2835,H00029002,극동 백출엑스산,20100101,,1,g,35,삭제
2836,H00029003,기화 백출엑스산,20100101,,1,g,35,삭제
2837,H00029005,정우 백출엑스산,20100101,,1,g,35,삭제
2838,H00029006,천일 백출엑스산,20100101,,1,g,35,삭제
2839,H00029007,한국신약 백출엑스산,20100101,,1,g,35,삭제
2840,H00029008,한중 백출엑스산,20100101,,1,g,35,삭제
2841,H00029009,경진 백출엑스산,20100101,,1,g,35,삭제
2842,H00029012,보문 백출엑스산,20100101,,1,g,35,삭제
2843,H00029013,남창 백출엑스산,20100101,,1,g,35,삭제
2844,H00029014,신화 백출엑스산,20100101,,1,g,35,삭제
2845,H00029015,원광 백출엑스산,20100101,,1,g,35,삭제
2846,H00029016,삼익 백출엑스산,20100101,,1,g,35,삭제
2847,H00029017,태양 백출엑스산,20100101,,1,g,35,삭제
2848,H00029021,삼영 백출엑스산,20100101,,1,g,35,삭제
2849,H00029022,중경 백출엑스산,20100101,,1,g,35,삭제
2850,H00029023,한풍 백출엑스산,20100101,,1,g,35,삭제
2851,H00030001,광동 복령엑스산,20100101,,1,g,176,삭제
2852,H00030002,극동 복령엑스산,20100101,,1,g,176,삭제
2853,H00030003,기화 복령엑스산,20100101,,1,g,176,삭제
2854,H00030005,정우 복령엑스산,20100101,,1,g,176,삭제
2855,H00030006,천일 복령엑스산,20100101,,1,g,176,삭제
2856,H00030007,한국신약 복령엑스산,20100101,,1,g,176,삭제
2857,H00030008,한중 복령엑스산,20100101,,1,g,176,삭제
2858,H00030009,경진 복령엑스산,20100101,,1,g,176,삭제
2859,H00030010,우림 복령엑스산,20100101,,1,g,176,삭제
2860,H00030011,신호 복령엑스산,20100101,,1,g,176,삭제
2861,H00030012,보문 복령엑스산,20100101,,1,g,176,삭제
2862,H00030013,남창 복령엑스산,20100101,,1,g,176,삭제
2863,H00030015,원광 복령엑스산,20100101,,1,g,176,삭제
2864,H00030016,삼익 복령엑스산,20100101,,1,g,176,삭제
2865,H00030017,태양 복령엑스산,20100101,,1,g,176,삭제
2866,H00030023,한풍 복령엑스산,20100101,내복,1,g,176,삭제
2867,H00031001,광동 봉출엑스산,20100101,,1,g,40,삭제
2868,H00031002,극동 봉출엑스산,20100101,,1,g,40,삭제
2869,H00031003,기화 봉출엑스산,20100101,,1,g,40,삭제
2870,H00031005,정우 봉출엑스산,20100101,,1,g,40,삭제
2871,H00031006,천일 봉출엑스산,20100101,,1,g,40,삭제
2872,H00031007,한국신약 봉출엑스산,20100101,,1,g,40,삭제
2873,H00031008,한중 봉출엑스산,20100101,,1,g,40,삭제
2874,H00031009,경진 봉출엑스산,20100101,,1,g,40,삭제
2875,H00031012,보문 봉출엑스산,20100101,,1,g,40,삭제
2876,H00031013,남창 봉출엑스산,20100101,,1,g,40,삭제
2877,H00031014,신화 봉출엑스산,20100101,,1,g,40,삭제
2878,H00031015,원광 봉출엑스산,20100101,,1,g,40,삭제
2879,H00031016,삼익 봉출엑스산,20100101,,1,g,40,삭제
2880,H00031017,태양 봉출엑스산,20100101,,1,g,40,삭제
2881,H00031021,삼영 봉출엑스산,20100101,,1,g,40,삭제
2882,H00031022,중경 봉출엑스산,20100101,,1,g,40,삭제
2883,H00031023,한풍 봉출엑스산,20100101,,1,g,40,삭제
2884,H00032001,광동 사인엑스산,20100101,,1,g,34,삭제
2885,H00032002,극동 사인엑스산,20100101,,1,g,34,삭제
2886,H00032003,기화 사인엑스산,20100101,,1,g,34,삭제
2887,H00032005,정우 사인엑스산,20100101,,1,g,34,삭제
2888,H00032006,천일 사인엑스산,20100101,,1,g,34,삭제
2889,H00032007,한국신약 사인엑스산,20100101,,1,g,34,삭제
2890,H00032008,한중 사인엑스산,20100101,,1,g,34,삭제
2891,H00032009,경진 사인엑스산,20100101,,1,g,34,삭제
2892,H00032012,보문 사인엑스산,20100101,,1,g,34,삭제
2893,H00032013,남창 사인엑스산,20100101,,1,g,34,삭제
2894,H00032014,신화 사인엑스산,20100101,,1,g,34,삭제
2895,H00032015,원광 사인엑스산,20100101,,1,g,34,삭제
2896,H00032016,삼익 사인엑스산,20100101,,1,g,34,삭제
2897,H00032017,태양 사인엑스산,20100101,,1,g,34,삭제
2898,H00032021,삼영 사인엑스산,20100101,,1,g,34,삭제
2899,H00032022,중경 사인엑스산,20100101,,1,g,34,삭제
2900,H00032023,한풍 사인엑스산,20100101,,1,g,34,삭제
2901,H00033001,광동 산사육엑스산,20100101,,1,g,32,삭제
2902,H00033002,극동 산사육엑스산,20100101,,1,g,32,삭제
2903,H00033003,기화 산사육엑스산,20100101,,1,g,32,삭제
2904,H00033005,정우 산사육엑스산,20100101,,1,g,32,삭제
2905,H00033006,천일 산사육엑스산,20100101,,1,g,32,삭제
2906,H00033007,한국신약 산사육엑스산,20100101,내복,1,g,32,삭제
2907,H00033008,한중 산사육엑스산,20100101,내복,1,g,32,삭제
2908,H00033009,경진 산사육엑스산,20100101,,1,g,32,삭제
2909,H00033012,보문 산사육엑스산,20100101,,1,g,32,삭제
2910,H00033013,남창 산사육엑스산,20100101,,1,g,32,삭제
2911,H00033014,신화 산사육엑스산,20100101,,1,g,32,삭제
2912,H00033015,원광 산사육엑스산,20100101,,1,g,32,삭제
2913,H00033016,삼익 산사육엑스산,20100101,,1,g,32,삭제
2914,H00033017,태양 산사육엑스산,20100101,,1,g,32,삭제
2915,H00033021,삼영 산사육엑스산,20100101,,1,g,32,삭제
2916,H00033022,중경 산사육엑스산,20100101,,1,g,32,삭제
2917,H00033023,한풍 산사육엑스산,20100101,내복,1,g,32,삭제
2918,H00033024,삼엽 산사육엑스산,20100101,,1,g,32,삭제
2919,H00034001,광동 삼릉엑스산,20100101,,1,g,43,삭제
2920,H00034002,극동 삼릉엑스산,20100101,,1,g,43,삭제
2921,H00034003,기화 삼릉엑스산,20100101,,1,g,43,삭제
2922,H00034005,정우 삼릉엑스산,20100101,,1,g,43,삭제
2923,H00034006,천일 삼릉엑스산,20100101,,1,g,43,삭제
2924,H00034007,한국신약 삼릉엑스산,20100101,,1,g,43,삭제
2925,H00034008,한중 삼릉엑스산,20100101,,1,g,43,삭제
2926,H00034009,경진 삼릉엑스산,20100101,,1,g,43,삭제
2927,H00034012,보문 삼릉엑스산,20100101,,1,g,43,삭제
2928,H00034013,남창 삼릉엑스산,20100101,,1,g,43,삭제
2929,H00034014,신화 삼릉엑스산,20100101,,1,g,43,삭제
2930,H00034015,원광 삼릉엑스산,20100101,,1,g,43,삭제
2931,H00034016,삼익 삼릉엑스산,20100101,,1,g,43,삭제
2932,H00034017,태양 삼릉엑스산,20100101,,1,g,43,삭제
2933,H00034021,삼영 삼릉엑스산,20100101,,1,g,43,삭제
2934,H00034022,중경 삼릉엑스산,20100101,,1,g,43,삭제
2935,H00034023,한풍 삼릉엑스산,20100101,,1,g,43,삭제
2936,H00035001,광동 생강엑스산,20100101,,1,g,38,삭제
2937,H00035002,극동 생강엑스산,20100101,,1,g,38,삭제
2938,H00035003,기화 생강엑스산,20100101,,1,g,38,삭제
2939,H00035005,정우 생강엑스산,20100101,,1,g,38,삭제
2940,H00035006,천일 생강엑스산,20100101,,1,g,38,삭제
2941,H00035007,한국신약 생강엑스산,20100101,,1,g,38,삭제
2942,H00035008,한중 생강엑스산,20100101,,1,g,38,삭제
2943,H00035009,경진 생강엑스산,20100101,,1,g,38,삭제
2944,H00035012,보문 생강엑스산,20100101,,1,g,38,삭제
2945,H00035013,남창 생강엑스산,20100101,,1,g,38,삭제
2946,H00035014,신화 생강엑스산,20100101,,1,g,38,삭제
2947,H00035015,원광 생강엑스산,20100101,,1,g,38,삭제
2948,H00035016,삼익 생강엑스산,20100101,,1,g,38,삭제
2949,H00035017,태양 생강엑스산,20100101,,1,g,38,삭제
2950,H00035021,삼영 생강엑스산,20100101,,1,g,38,삭제
2951,H00035022,중경 생강엑스산,20100101,,1,g,38,삭제
2952,H00035023,한풍 생강엑스산,20100101,,1,g,38,삭제
2953,H00036001,광동 생지황엑스산,20100101,,1,g,38,삭제
2954,H00036002,극동 생지황엑스산,20100101,,1,g,38,삭제
2955,H00036003,기화 생지황엑스산,20100101,,1,g,38,삭제
2956,H00036005,정우 생지황엑스산,20100101,,1,g,38,삭제
2957,H00036006,천일 생지황엑스산,20100101,,1,g,38,삭제
2958,H00036007,한국신약 생지황엑스산,20100101,,1,g,38,삭제
2959,H00036008,한중 생지황엑스산,20100101,,1,g,38,삭제
2960,H00036009,경진 생지황엑스산,20100101,,1,g,38,삭제
2961,H00036012,보문 생지황엑스산,20100101,,1,g,38,삭제
2962,H00036013,남창 생지황엑스산,20100101,,1,g,38,삭제
2963,H00036014,신화 생지황엑스산,20100101,,1,g,38,삭제
2964,H00036015,원광 생지황엑스산,20100101,,1,g,38,삭제
2965,H00036016,삼익 생지황엑스산,20100101,,1,g,38,삭제
2966,H00036017,태양 생지황엑스산,20100101,,1,g,38,삭제
2967,H00036021,삼영 생지황엑스산,20100101,,1,g,38,삭제
2968,H00036022,중경 생지황엑스산,20100101,,1,g,38,삭제
2969,H00036023,한풍 생지황엑스산,20100101,,1,g,38,삭제
2970,H00037001,광동 석고가루,20100101,,1,g,11,삭제
2971,H00037002,극동 석고가루,20100101,,1,g,11,삭제
2972,H00037003,기화 석고가루,20100101,,1,g,11,삭제
2973,H00037005,정우 석고가루,20100101,,1,g,11,삭제
2974,H00037006,천일 석고가루,20100101,,1,g,11,삭제
2975,H00037007,한국신약 석고가루,20100101,,1,g,11,삭제
2976,H00037008,한중 석고가루,20100101,,1,g,11,삭제
2977,H00037009,경진 석고가루,20100101,,1,g,11,삭제
2978,H00037012,보문 석고가루,20100101,,1,g,11,삭제
2979,H00037013,남창 석고가루,20100101,,1,g,11,삭제
2980,H00037014,신화 석고가루,20100101,,1,g,11,삭제
2981,H00037015,원광 석고가루,20100101,,1,g,11,삭제
2982,H00037016,삼익 석고가루,20100101,,1,g,11,삭제
2983,H00037017,태양 석고가루,20100101,,1,g,11,삭제
2984,H00037021,삼영 석고가루,20100101,,1,g,11,삭제
2985,H00037022,중경 석고가루,20100101,,1,g,11,삭제
2986,H00037023,한풍 석고가루,20100101,,1,g,11,삭제
2987,H00037025,대도 석고가루,20100101,,1,g,11,삭제
2988,H00038001,광동 세신엑스산,20100101,,1,g,134,삭제
2989,H00038002,극동 세신엑스산,20100101,,1,g,134,삭제
2990,H00038003,기화 세신엑스산,20100101,,1,g,134,삭제
2991,H00038005,정우 세신엑스산,20100101,,1,g,134,삭제
2992,H00038006,천일 세신엑스산,20100101,,1,g,134,삭제
2993,H00038007,한국신약 세신엑스산,20100101,,1,g,134,삭제
2994,H00038008,한중 세신엑스산,20100101,,1,g,134,삭제
2995,H00038009,경진 세신엑스산,20100101,,1,g,134,삭제
2996,H00038012,보문 세신엑스산,20100101,,1,g,134,삭제
2997,H00038013,남창 세신엑스산,20100101,,1,g,134,삭제
2998,H00038014,신화 세신엑스산,20100101,,1,g,134,삭제
2999,H00038015,원광 세신엑스산,20100101,,1,g,134,삭제
3000,H00038016,삼익 세신엑스산,20100101,,1,g,134,삭제
3001,H00038017,태양 세신엑스산,20100101,,1,g,134,삭제
3002,H00038021,삼영 세신엑스산,20100101,,1,g,134,삭제
3003,H00038022,중경 세신엑스산,20100101,,1,g,134,삭제
3004,H00038023,한풍 세신엑스산,20100101,,1,g,134,삭제
3005,H00039001,광동 소엽엑스산,20100101,,1,g,43,삭제
3006,H00039002,극동 소엽엑스산,20100101,,1,g,43,삭제
3007,H00039003,기화 소엽엑스산,20100101,,1,g,43,삭제
3008,H00039005,정우 소엽엑스산,20100101,,1,g,43,삭제
3009,H00039006,천일 소엽엑스산,20100101,,1,g,43,삭제
3010,H00039007,한국신약 소엽엑스산,20100101,,1,g,43,삭제
3011,H00039008,한중 소엽엑스산,20100101,,1,g,43,삭제
3012,H00039009,경진 소엽엑스산,20100101,,1,g,43,삭제
3013,H00039012,보문 소엽엑스산,20100101,,1,g,43,삭제
3014,H00039013,남창 소엽엑스산,20100101,,1,g,43,삭제
3015,H00039014,신화 소엽엑스산,20100101,,1,g,43,삭제
3016,H00039015,원광 소엽엑스산,20100101,,1,g,43,삭제
3017,H00039016,삼익 소엽엑스산,20100101,,1,g,43,삭제
3018,H00039017,태양 소엽엑스산,20100101,,1,g,43,삭제
3019,H00039021,삼영 소엽엑스산,20100101,,1,g,43,삭제
3020,H00039022,중경 소엽엑스산,20100101,,1,g,43,삭제
3021,H00039023,한풍 소엽엑스산,20100101,,1,g,43,삭제
3022,H00040001,광동 숙지황엑스산,20100101,,1,g,46,삭제
3023,H00040002,극동 숙지황엑스산,20100101,,1,g,46,삭제
3024,H00040003,기화 숙지황엑스산,20100101,,1,g,46,삭제
3025,H00040005,정우 숙지황엑스산,20100101,,1,g,46,삭제
3026,H00040006,천일 숙지황엑스산,20100101,,1,g,46,삭제
3027,H00040007,한국신약 숙지황엑스산,20100101,,1,g,46,삭제
3028,H00040008,한중 숙지황엑스산,20100101,,1,g,46,삭제
3029,H00040009,경진 숙지황엑스산,20100101,,1,g,46,삭제
3030,H00040012,보문 숙지황엑스산,20100101,,1,g,46,삭제
3031,H00040013,남창 숙지황엑스산,20100101,,1,g,46,삭제
3032,H00040014,신화 숙지황엑스산,20100101,,1,g,46,삭제
3033,H00040015,원광 숙지황엑스산,20100101,,1,g,46,삭제
3034,H00040016,삼익 숙지황엑스산,20100101,,1,g,46,삭제
3035,H00040017,태양 숙지황엑스산,20100101,,1,g,46,삭제
3036,H00040021,삼영 숙지황엑스산,20100101,,1,g,46,삭제
3037,H00040022,중경 숙지황엑스산,20100101,,1,g,46,삭제
3038,H00040023,한풍 숙지황엑스산,20100101,,1,g,46,삭제
3039,H00041001,광동 승마엑스산,20100101,,1,g,40,삭제
3040,H00041002,극동 승마엑스산,20100101,,1,g,40,삭제
3041,H00041003,기화 승마엑스산,20100101,,1,g,40,삭제
3042,H00041005,정우 승마엑스산,20100101,,1,g,40,삭제
3043,H00041006,천일 승마엑스산,20100101,,1,g,40,삭제
3044,H00041007,한국신약 승마엑스산,20100101,,1,g,40,삭제
3045,H00041008,한중 승마엑스산,20100101,,1,g,40,삭제
3046,H00041009,경진 승마엑스산,20100101,,1,g,40,삭제
3047,H00041012,보문 승마엑스산,20100101,,1,g,40,삭제
3048,H00041013,남창 승마엑스산,20100101,,1,g,40,삭제
3049,H00041014,신화 승마엑스산,20100101,,1,g,40,삭제
3050,H00041015,원광 승마엑스산,20100101,,1,g,40,삭제
3051,H00041016,삼익 승마엑스산,20100101,,1,g,40,삭제
3052,H00041017,태양 승마엑스산,20100101,,1,g,40,삭제
3053,H00041021,삼영 승마엑스산,20100101,,1,g,40,삭제
3054,H00041022,중경 승마엑스산,20100101,,1,g,40,삭제
3055,H00041023,한풍 승마엑스산,20100101,,1,g,40,삭제
3056,H00042001,광동 시호엑스산,20100101,,1,g,186,삭제
3057,H00042002,극동 시호엑스산,20100101,,1,g,186,삭제
3058,H00042003,기화 시호엑스산,20100101,,1,g,186,삭제
3059,H00042005,정우 시호엑스산,20100101,,1,g,186,삭제
3060,H00042006,천일 시호엑스산,20100101,,1,g,186,삭제
3061,H00042007,한국신약 시호엑스산,20100101,,1,g,186,삭제
3062,H00042008,한중 시호엑스산,20100101,,1,g,186,삭제
3063,H00042009,경진 시호엑스산,20100101,,1,g,186,삭제
3064,H00042011,신호 시호엑스산,20100101,,1,g,186,삭제
3065,H00042012,보문 시호엑스산,20100101,,1,g,186,삭제
3066,H00042013,남창 시호엑스산,20100101,,1,g,186,삭제
3067,H00042015,원광 시호엑스산,20100101,,1,g,186,삭제
3068,H00042016,삼익 시호엑스산,20100101,,1,g,186,삭제
3069,H00042017,태양 시호엑스산,20100101,,1,g,186,삭제
3070,H00042021,삼영 시호엑스산,20100101,,1,g,186,삭제
3071,H00042022,중경 시호엑스산,20100101,,1,g,186,삭제
3072,H00042023,한풍 시호엑스산,20100101,,1,g,186,삭제
3073,H00043001,광동 신곡엑스산,20100101,,1,g,24,삭제
3074,H00043002,극동 신곡엑스산,20100101,,1,g,24,삭제
3075,H00043003,기화 신곡엑스산,20100101,,1,g,24,삭제
3076,H00043005,정우 신곡엑스산,20100101,,1,g,24,삭제
3077,H00043006,천일 신곡엑스산,20100101,,1,g,24,삭제
3078,H00043007,한국신약 신곡엑스산,20100101,,1,g,24,삭제
3079,H00043008,한중 신곡엑스산,20100101,,1,g,24,삭제
3080,H00043009,경진 신곡엑스산,20100101,,1,g,24,삭제
3081,H00043012,보문 신곡엑스산,20100101,,1,g,24,삭제
3082,H00043013,남창 신곡엑스산,20100101,,1,g,24,삭제
3083,H00043014,신화 신곡엑스산,20100101,,1,g,24,삭제
3084,H00043015,원광 신곡엑스산,20100101,,1,g,24,삭제
3085,H00043016,삼익 신곡엑스산,20100101,,1,g,24,삭제
3086,H00043017,태양 신곡엑스산,20100101,,1,g,24,삭제
3087,H00043021,삼영 신곡엑스산,20100101,,1,g,24,삭제
3088,H00043022,중경 신곡엑스산,20100101,,1,g,24,삭제
3089,H00043023,한풍 신곡엑스산,20100101,,1,g,24,삭제
3090,H00044001,광동 연교엑스산,20100101,,1,g,94,삭제
3091,H00044002,극동 연교엑스산,20100101,,1,g,94,삭제
